model,preset,gender,image_index,image_name,original_path,modified_path,ranker_recognizer,rank,gallery_member_path,gallery_asset_path,ranker_cos_distance,gallery_cos_distance_arcface,gallery_cos_distance_adaface,is_source_gallery_match
hyperswap_1a_256,preset_D,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female5.png,adaface,2,ffhq/Part1/04860.png,reports/notebook_assets/ffhq_gallery/04860.png,0.6832406520843506,0.7409218549728394,0.6832406520843506,False
hyperswap_1a_256,preset_D,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female5.png,adaface,3,ffhq/Part1/04511.png,reports/notebook_assets/ffhq_gallery/04511.png,0.7559878826141357,0.7779203653335571,0.7559879422187805,False
hyperswap_1a_256,preset_D,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female5.png,adaface,4,ffhq/Part1/02338.png,reports/notebook_assets/ffhq_gallery/02338.png,0.7685509324073792,0.7742667198181152,0.7685509324073792,False
hyperswap_1a_256,preset_D,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female5.png,adaface,5,ffhq/Part1/00601.png,reports/notebook_assets/ffhq_gallery/00601.png,0.7824140787124634,0.7946587800979614,0.7824140787124634,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,arcface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.19291764497756958,0.1929175853729248,0.2296178936958313,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,arcface,2,ffhq/Part1/02442.png,reports/notebook_assets/ffhq_gallery/02442.png,0.807325005531311,0.807325005531311,0.8329170346260071,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,arcface,3,ffhq/Part1/02436.png,reports/notebook_assets/ffhq_gallery/02436.png,0.808614194393158,0.808614194393158,0.8517618775367737,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,arcface,4,ffhq/Part1/01656.png,reports/notebook_assets/ffhq_gallery/01656.png,0.8119219541549683,0.8119219541549683,0.8151071667671204,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,arcface,5,ffhq/Part1/04191.png,reports/notebook_assets/ffhq_gallery/04191.png,0.815786600112915,0.815786600112915,0.8882280588150024,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,adaface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.22961783409118652,0.1929175853729248,0.2296178936958313,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,adaface,2,ffhq/Part1/00581.png,reports/notebook_assets/ffhq_gallery/00581.png,0.8046332597732544,0.8462996482849121,0.8046332597732544,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,adaface,3,ffhq/Part1/03622.png,reports/notebook_assets/ffhq_gallery/03622.png,0.812552809715271,0.8159936666488647,0.812552809715271,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,adaface,4,ffhq/Part1/01656.png,reports/notebook_assets/ffhq_gallery/01656.png,0.8151071071624756,0.8119219541549683,0.8151071667671204,False
hyperswap_1a_256,preset_D,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,adaface,5,ffhq/Part1/04230.png,reports/notebook_assets/ffhq_gallery/04230.png,0.8182151317596436,0.9188195466995239,0.8182151317596436,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,arcface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.28047895431518555,0.28047895431518555,0.32148635387420654,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,arcface,2,ffhq/Part1/04191.png,reports/notebook_assets/ffhq_gallery/04191.png,0.781169056892395,0.781169056892395,0.8455721139907837,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,arcface,3,ffhq/Part1/01647.png,reports/notebook_assets/ffhq_gallery/01647.png,0.8027483224868774,0.8027483224868774,0.7841577529907227,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,arcface,4,ffhq/Part1/00570.png,reports/notebook_assets/ffhq_gallery/00570.png,0.8053567409515381,0.8053567409515381,0.7853004932403564,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,arcface,5,ffhq/Part1/00628.png,reports/notebook_assets/ffhq_gallery/00628.png,0.8058233261108398,0.8058233261108398,0.8814573287963867,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,adaface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.32148629426956177,0.28047895431518555,0.32148635387420654,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,adaface,2,ffhq/Part1/01647.png,reports/notebook_assets/ffhq_gallery/01647.png,0.7841577529907227,0.8027483224868774,0.7841577529907227,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,adaface,3,ffhq/Part1/00570.png,reports/notebook_assets/ffhq_gallery/00570.png,0.7853004932403564,0.8053567409515381,0.7853004932403564,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,adaface,4,ffhq/Part1/03664.png,reports/notebook_assets/ffhq_gallery/03664.png,0.8113767504692078,0.8287785649299622,0.8113767504692078,False
hyperswap_1a_256,preset_D,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,adaface,5,ffhq/Part1/00581.png,reports/notebook_assets/ffhq_gallery/00581.png,0.8210616111755371,0.8890997171401978,0.8210616111755371,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,arcface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.24852114915847778,0.24852120876312256,0.3281151056289673,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,arcface,2,ffhq/Part1/00628.png,reports/notebook_assets/ffhq_gallery/00628.png,0.8009605407714844,0.8009605407714844,0.9008165001869202,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,arcface,3,ffhq/Part1/02436.png,reports/notebook_assets/ffhq_gallery/02436.png,0.8125633001327515,0.8125633001327515,0.8421818614006042,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,arcface,4,ffhq/Part1/00669.png,reports/notebook_assets/ffhq_gallery/00669.png,0.8156247138977051,0.8156247138977051,0.9242925047874451,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,arcface,5,ffhq/Part1/03334.png,reports/notebook_assets/ffhq_gallery/03334.png,0.8164951801300049,0.8164951801300049,0.8665205240249634,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,adaface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.3281151056289673,0.24852120876312256,0.3281151056289673,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,adaface,2,ffhq/Part1/02934.png,reports/notebook_assets/ffhq_gallery/02934.png,0.7938816547393799,0.8220323324203491,0.7938816547393799,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,adaface,3,ffhq/Part1/02030.png,reports/notebook_assets/ffhq_gallery/02030.png,0.8082972168922424,0.8390730023384094,0.8082972168922424,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,adaface,4,ffhq/Part1/01918.png,reports/notebook_assets/ffhq_gallery/01918.png,0.8148824572563171,0.8998095393180847,0.8148824572563171,False
hyperswap_1a_256,preset_D,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,adaface,5,ffhq/Part1/01519.png,reports/notebook_assets/ffhq_gallery/01519.png,0.8237518072128296,0.870194137096405,0.8237518072128296,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,arcface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.19327425956726074,0.19327431917190552,0.21727031469345093,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,arcface,2,ffhq/Part1/02436.png,reports/notebook_assets/ffhq_gallery/02436.png,0.806532621383667,0.806532621383667,0.8565475940704346,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,arcface,3,ffhq/Part1/02442.png,reports/notebook_assets/ffhq_gallery/02442.png,0.8101547360420227,0.8101547360420227,0.840191125869751,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,arcface,4,ffhq/Part1/03622.png,reports/notebook_assets/ffhq_gallery/03622.png,0.8117352724075317,0.8117353320121765,0.7932495474815369,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,arcface,5,ffhq/Part1/04191.png,reports/notebook_assets/ffhq_gallery/04191.png,0.8272849917411804,0.8272849917411804,0.8818795680999756,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,adaface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.21727025508880615,0.19327431917190552,0.21727031469345093,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,adaface,2,ffhq/Part1/03622.png,reports/notebook_assets/ffhq_gallery/03622.png,0.7932495474815369,0.8117353320121765,0.7932495474815369,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,adaface,3,ffhq/Part1/01519.png,reports/notebook_assets/ffhq_gallery/01519.png,0.8176526427268982,0.8891782164573669,0.8176526427268982,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,adaface,4,ffhq/Part1/00581.png,reports/notebook_assets/ffhq_gallery/00581.png,0.8253870010375977,0.851622462272644,0.8253870010375977,False
hyperswap_1a_256,preset_D,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,adaface,5,ffhq/Part1/00245.png,reports/notebook_assets/ffhq_gallery/00245.png,0.8261429071426392,0.8986020088195801,0.8261429071426392,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,arcface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.18148303031921387,0.18148291110992432,0.23099243640899658,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,arcface,2,ffhq/Part1/04191.png,reports/notebook_assets/ffhq_gallery/04191.png,0.7790424823760986,0.7790424823760986,0.8390746712684631,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,arcface,3,ffhq/Part1/03225.png,reports/notebook_assets/ffhq_gallery/03225.png,0.817121148109436,0.817121148109436,0.8278892040252686,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,arcface,4,ffhq/Part1/00435.png,reports/notebook_assets/ffhq_gallery/00435.png,0.8187068104743958,0.818706750869751,0.8778650760650635,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,arcface,5,ffhq/Part1/01077.png,reports/notebook_assets/ffhq_gallery/01077.png,0.8234376907348633,0.8234376907348633,0.9097920656204224,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,adaface,1,ffhq/Part1/00082.png,reports/notebook_assets/ffhq_gallery/00082.png,0.23099243640899658,0.18148291110992432,0.23099243640899658,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,adaface,2,ffhq/Part1/00738.png,reports/notebook_assets/ffhq_gallery/00738.png,0.8044134378433228,0.8981468081474304,0.8044134378433228,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,adaface,3,ffhq/Part1/04681.png,reports/notebook_assets/ffhq_gallery/04681.png,0.8097344636917114,0.8400283455848694,0.8097344636917114,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,adaface,4,ffhq/Part1/00396.png,reports/notebook_assets/ffhq_gallery/00396.png,0.8163447976112366,0.862763524055481,0.8163447976112366,False
hyperswap_1a_256,preset_D,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,adaface,5,ffhq/Part1/00245.png,reports/notebook_assets/ffhq_gallery/00245.png,0.8251402378082275,0.8863286972045898,0.8251402378082275,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,arcface,1,ffhq/Part1/00128.png,reports/notebook_assets/ffhq_gallery/00128.png,0.2759585380554199,0.2759585380554199,0.23000669479370117,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,arcface,2,ffhq/Part1/02338.png,reports/notebook_assets/ffhq_gallery/02338.png,0.7442193031311035,0.7442193627357483,0.7341087460517883,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,arcface,3,ffhq/Part1/04860.png,reports/notebook_assets/ffhq_gallery/04860.png,0.764620304107666,0.764620304107666,0.7315744161605835,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,arcface,4,ffhq/Part1/01048.png,reports/notebook_assets/ffhq_gallery/01048.png,0.7685227394104004,0.7685227394104004,0.8377426862716675,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,arcface,5,ffhq/Part1/02432.png,reports/notebook_assets/ffhq_gallery/02432.png,0.7715986967086792,0.7715986967086792,0.7630367279052734,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,adaface,1,ffhq/Part1/00128.png,reports/notebook_assets/ffhq_gallery/00128.png,0.23000669479370117,0.2759585380554199,0.23000669479370117,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,adaface,2,ffhq/Part1/04860.png,reports/notebook_assets/ffhq_gallery/04860.png,0.7315743565559387,0.764620304107666,0.7315744161605835,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,adaface,3,ffhq/Part1/02338.png,reports/notebook_assets/ffhq_gallery/02338.png,0.7341086864471436,0.7442193627357483,0.7341087460517883,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,adaface,4,ffhq/Part1/04207.png,reports/notebook_assets/ffhq_gallery/04207.png,0.7437254190444946,0.8279647827148438,0.7437254786491394,False
hyperswap_1a_256,preset_E,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,adaface,5,ffhq/Part1/02781.png,reports/notebook_assets/ffhq_gallery/02781.png,0.746259331703186,0.8136363625526428,0.746259331703186,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,arcface,1,ffhq/Part1/00128.png,reports/notebook_assets/ffhq_gallery/00128.png,0.19033509492874146,0.19033515453338623,0.2031225562095642,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,arcface,2,ffhq/Part1/02666.png,reports/notebook_assets/ffhq_gallery/02666.png,0.7410948276519775,0.7410947680473328,0.7304142713546753,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,arcface,3,ffhq/Part1/02781.png,reports/notebook_assets/ffhq_gallery/02781.png,0.7637577056884766,0.7637577056884766,0.705223798751831,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,arcface,4,ffhq/Part1/04242.png,reports/notebook_assets/ffhq_gallery/04242.png,0.7677162289619446,0.7677162289619446,0.8108330368995667,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,arcface,5,ffhq/Part1/02146.png,reports/notebook_assets/ffhq_gallery/02146.png,0.8020150661468506,0.8020150661468506,0.7914426922798157,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,adaface,1,ffhq/Part1/00128.png,reports/notebook_assets/ffhq_gallery/00128.png,0.2031225562095642,0.19033515453338623,0.2031225562095642,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,adaface,2,ffhq/Part1/02781.png,reports/notebook_assets/ffhq_gallery/02781.png,0.705223798751831,0.7637577056884766,0.705223798751831,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,adaface,3,ffhq/Part1/04860.png,reports/notebook_assets/ffhq_gallery/04860.png,0.728513240814209,0.8128964900970459,0.7285133004188538,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,adaface,4,ffhq/Part1/02666.png,reports/notebook_assets/ffhq_gallery/02666.png,0.7304143309593201,0.7410947680473328,0.7304142713546753,False
hyperswap_1a_256,preset_E,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,adaface,5,ffhq/Part1/01249.png,reports/notebook_assets/ffhq_gallery/01249.png,0.7360044717788696,0.8123555183410645,0.7360044717788696,False
hyperswap_1a_256,preset_E,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female3.png,arcface,1,ffhq/Part1/00128.png,reports/notebook_assets/ffhq_gallery/00128.png,0.21008116006851196,0.2100811004638672,0.2243824005126953,False
hyperswap_1a_256,preset_E,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female3.png,arcface,2,ffhq/Part1/04860.png,reports/notebook_assets/ffhq_gallery/04860.png,0.7295135855674744,0.7295135259628296,0.708544135093689,False
hyperswap_1a_256,preset_E,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female3.png,arcface,3,ffhq/Part1/00186.png,reports/notebook_assets/ffhq_gallery/00186.png,0.7371236085891724,0.7371236085891724,0.7812522053718567,False
hyperswap_1a_256,preset_E,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female3.png,arcface,4,ffhq/Part1/02666.png,reports/notebook_assets/ffhq_gallery/02666.png,0.757384181022644,0.757384181022644,0.7937856912612915,False
